Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7139,ORD-2028139,2021-01-16,2021-01-22,Same Day,CUST-8139,Gatik Walia,Bulk Buyer,India,Hubli,Karnataka,827277,North,PROD-10139,Beauty & Personal Care,Lipstick,Lipstick - Mamaearth,13614.86,1,0.2,2189.23
7140,ORD-2028140,2022-03-11,2022-03-14,Same Day,CUST-8140,Nakul Kalla,Bulk Buyer,India,Ahmedabad,Gujarat,998149,West,PROD-10140,Books,Children,Children - Rupa Publications,4686.79,1,0.2,326.94
7141,ORD-2028141,2021-02-22,2021-02-23,Same Day,CUST-8141,Jivika Sabharwal,Bulk Buyer,India,Ahmedabad,Gujarat,508052,West,PROD-10141,Books,Biography,Biography - Rupa Publications,664.54,3,0.05,-0.83
7142,ORD-2028142,2021-07-08,2021-07-09,First Class,CUST-8142,Riya Sinha,Bulk Buyer,India,Jaipur,Rajasthan,527139,West,PROD-10142,Electronics,Smartphone,Smartphone - Realme,19978.61,3,0.05,-1021.67
7143,ORD-2028143,2021-09-22,2021-09-25,Standard Class,CUST-8143,Arnav Kari,Bulk Buyer,India,Indore,Madhya Pradesh,617541,West,PROD-10143,Fashion,T-Shirt,T-Shirt - Pantaloons,28227.44,3,0.0,2115.01
7144,ORD-2028144,2021-11-04,2021-11-06,Standard Class,CUST-8144,Samarth Taneja,Regular Buyer,India,Pune,Maharashtra,934796,West,PROD-10144,Electronics,Power Bank,Power Bank - Samsung,15187.54,4,0.1,-535.97
7145,ORD-2028145,2022-08-07,2022-08-10,Same Day,CUST-8145,Saira Gopal,Prime Member,India,New Delhi,Delhi,970931,East,PROD-10145,Fashion,T-Shirt,T-Shirt - Biba,2682.68,3,0.05,125.93
7146,ORD-2028146,2021-11-05,2021-11-11,First Class,CUST-8146,Jiya Sharaf,Regular Buyer,India,Bhopal,Madhya Pradesh,571620,South,PROD-10146,Electronics,Power Bank,Power Bank - boAt,19570.32,2,0.1,873.25
7147,ORD-2028147,2021-02-07,2021-02-11,Same Day,CUST-8147,Kavya Borra,Bulk Buyer,India,Kanpur,Uttar Pradesh,332286,South,PROD-10147,Beauty & Personal Care,Lipstick,Lipstick - Mamaearth,11842.41,3,0.05,788.45
7148,ORD-2028148,2023-06-17,2023-06-22,Second Class,CUST-8148,Arnav Apte,Bulk Buyer,India,Pune,Maharashtra,981201,South,PROD-10148,Home & Kitchen,Storage Box,Storage Box - Borosil,14979.07,4,0.1,-200.61
7149,ORD-2028149,2023-01-16,2023-01-17,Standard Class,CUST-8149,Rasha Gara,Prime Member,India,Pune,Maharashtra,432038,East,PROD-10149,Fashion,Jeans,Jeans - Max,15433.84,2,0.2,1341.46
7150,ORD-2028150,2022-06-26,2022-07-02,Standard Class,CUST-8150,Shaan Borde,Bulk Buyer,India,New Delhi,Delhi,290523,East,PROD-10150,Beauty & Personal Care,Face Wash,Face Wash - Patanjali,26102.07,4,0.05,3258.37
7151,ORD-2028151,2021-11-03,2021-11-05,First Class,CUST-8151,Seher Rastogi,Bulk Buyer,India,Bhopal,Madhya Pradesh,815134,North,PROD-10151,Fashion,Shoes,Shoes - W for Woman,4465.39,1,0.2,17.51
7152,ORD-2028152,2021-09-09,2021-09-12,Same Day,CUST-8152,Alisha Badal,Bulk Buyer,India,Ahmedabad,Gujarat,204212,South,PROD-10152,Electronics,Smartwatch,Smartwatch - Mi,3170.97,1,0.2,197.55
7153,ORD-2028153,2022-11-16,2022-11-20,Same Day,CUST-8153,Jivin Sandal,Prime Member,India,Udaipur,Rajasthan,506022,West,PROD-10153,Fashion,Kurtis,Kurtis - Pantaloons,12420.19,2,0.2,678.16
7154,ORD-2028154,2022-06-25,2022-06-29,Same Day,CUST-8154,Shanaya Guha,Bulk Buyer,India,Indore,Madhya Pradesh,46142,North,PROD-10154,Electronics,Laptop,Laptop - Mi,2326.6,4,0.1,301.49
7155,ORD-2028155,2023-03-21,2023-03-26,First Class,CUST-8155,Kabir Dhawan,Bulk Buyer,India,Surat,Gujarat,859937,North,PROD-10155,Home & Kitchen,Curtains,Curtains - Borosil,10726.56,4,0.1,132.05
7156,ORD-2028156,2021-06-19,2021-06-20,Second Class,CUST-8156,Ahana  Kumar,Bulk Buyer,India,Udaipur,Rajasthan,11231,North,PROD-10156,Beauty & Personal Care,Face Wash,Face Wash - Patanjali,28366.16,3,0.2,331.38
7157,ORD-2028157,2023-01-31,2023-02-03,Same Day,CUST-8157,Tanya Kar,Prime Member,India,Kanpur,Uttar Pradesh,572188,South,PROD-10157,Beauty & Personal Care,Moisturizer,Moisturizer - Mamaearth,4058.71,1,0.0,-150.85
7158,ORD-2028158,2021-03-01,2021-03-03,Standard Class,CUST-8158,Kaira Raman,Regular Buyer,India,Bangalore,Karnataka,730918,West,PROD-10158,Fashion,Jeans,Jeans - W for Woman,26949.17,4,0.05,-1528.78
7159,ORD-2028159,2021-12-07,2021-12-10,Same Day,CUST-8159,Abram Kurian,Prime Member,India,Indore,Madhya Pradesh,733707,North,PROD-10159,Sports & Fitness,Cricket Bat,Cricket Bat - SG,24347.48,4,0.05,4025.34
7160,ORD-2028160,2021-07-21,2021-07-23,Same Day,CUST-8160,Lavanya Sarin,Prime Member,India,Hubli,Karnataka,417543,North,PROD-10160,Fashion,Kurtis,Kurtis - Max,25582.49,1,0.1,-144.57
7161,ORD-2028161,2022-10-26,2022-10-28,Same Day,CUST-8161,Kismat Suri,Regular Buyer,India,Indore,Madhya Pradesh,187979,East,PROD-10161,Sports & Fitness,Tennis Racquet,Tennis Racquet - Cosco,27103.75,2,0.0,1942.69
7162,ORD-2028162,2023-05-24,2023-05-28,First Class,CUST-8162,Vedika Reddy,Prime Member,India,New Delhi,Delhi,399286,South,PROD-10162,Beauty & Personal Care,Moisturizer,Moisturizer - Biotique,1977.99,3,0.1,222.73
7163,ORD-2028163,2021-11-08,2021-11-11,Same Day,CUST-8163,Dhanush Walia,Bulk Buyer,India,Howrah,West Bengal,300392,East,PROD-10163,Home & Kitchen,Bedsheet,Bedsheet - Pigeon,16475.71,4,0.2,-1293.66
7164,ORD-2028164,2021-06-09,2021-06-13,Same Day,CUST-8164,Ojas Kant,Prime Member,India,Hyderabad,Telangana,49335,South,PROD-10164,Sports & Fitness,Cricket Bat,Cricket Bat - SG,1709.26,2,0.05,229.63
7165,ORD-2028165,2022-09-02,2022-09-07,Second Class,CUST-8165,Indrajit Batta,Prime Member,India,Hyderabad,Telangana,667170,North,PROD-10165,Home & Kitchen,Mixer Grinder,Mixer Grinder - Milton,18626.66,2,0.0,2543.77
7166,ORD-2028166,2022-09-09,2022-09-10,Standard Class,CUST-8166,Kaira Bhatt,Bulk Buyer,India,Nagpur,Maharashtra,235519,West,PROD-10166,Electronics,Earphones,Earphones - Samsung,16096.18,4,0.0,2210.3
7167,ORD-2028167,2023-04-25,2023-04-26,Same Day,CUST-8167,Priyansh Bansal,Bulk Buyer,India,Bhopal,Madhya Pradesh,33787,West,PROD-10167,Books,Exam Preparation,Exam Preparation - Penguin India,25849.65,4,0.1,1566.49
7168,ORD-2028168,2022-06-07,2022-06-12,Same Day,CUST-8168,Dhanuk Doctor,Bulk Buyer,India,Udaipur,Rajasthan,528441,North,PROD-10168,Sports & Fitness,Football,Football - SG,2024.17,2,0.2,-68.3
7169,ORD-2028169,2022-12-29,2023-01-03,Same Day,CUST-8169,Yakshit Tara,Bulk Buyer,India,Madurai,Tamil Nadu,464524,South,PROD-10169,Home & Kitchen,Mixer Grinder,Mixer Grinder - Milton,12607.31,4,0.05,-425.98
7170,ORD-2028170,2022-08-23,2022-08-24,Standard Class,CUST-8170,Pranay Trivedi,Bulk Buyer,India,Udaipur,Rajasthan,40533,East,PROD-10170,Books,Children,Children - HarperCollins India,26399.47,4,0.2,2617.27
7171,ORD-2028171,2023-01-19,2023-01-25,Standard Class,CUST-8171,Hunar Srivastava,Prime Member,India,Udaipur,Rajasthan,278801,North,PROD-10171,Fashion,Shoes,Shoes - FabIndia,9757.46,1,0.0,-10.6
7172,ORD-2028172,2023-04-23,2023-04-27,First Class,CUST-8172,Priyansh Kapoor,Bulk Buyer,India,Indore,Madhya Pradesh,851804,West,PROD-10172,Books,Biography,Biography - Scholastic India,11348.72,4,0.05,271.76
7173,ORD-2028173,2021-04-15,2021-04-21,First Class,CUST-8173,Gokul Boase,Prime Member,India,Lucknow,Uttar Pradesh,905683,South,PROD-10173,Sports & Fitness,Dumbbells,Dumbbells - SG,25320.35,1,0.2,-1980.42
7174,ORD-2028174,2021-04-15,2021-04-17,Standard Class,CUST-8174,Samarth Comar,Bulk Buyer,India,New Delhi,Delhi,811798,North,PROD-10174,Home & Kitchen,Cookware Set,Cookware Set - Pigeon,19980.15,2,0.0,-133.08
7175,ORD-2028175,2023-04-03,2023-04-09,Same Day,CUST-8175,Ahana  Chacko,Regular Buyer,India,Coimbatore,Tamil Nadu,826458,West,PROD-10175,Beauty & Personal Care,Perfume,Perfume - Lakme,12528.78,3,0.1,-535.76
7176,ORD-2028176,2022-05-06,2022-05-07,First Class,CUST-8176,Siya Bhalla,Prime Member,India,Coimbatore,Tamil Nadu,986958,North,PROD-10176,Electronics,Power Bank,Power Bank - Mi,15336.36,3,0.0,811.33
7177,ORD-2028177,2023-02-11,2023-02-15,Same Day,CUST-8177,Badal Kant,Regular Buyer,India,Hubli,Karnataka,160564,South,PROD-10177,Books,Biography,Biography - Rupa Publications,6679.25,2,0.0,649.72
7178,ORD-2028178,2022-12-22,2022-12-25,Second Class,CUST-8178,Nirvi Bakshi,Regular Buyer,India,Madurai,Tamil Nadu,925874,East,PROD-10178,Home & Kitchen,Cookware Set,Cookware Set - Prestige,29634.17,3,0.0,2112.65
7179,ORD-2028179,2022-04-23,2022-04-29,Standard Class,CUST-8179,Raunak Reddy,Prime Member,India,Mysore,Karnataka,184833,West,PROD-10179,Books,Fiction,Fiction - Penguin India,5834.05,1,0.0,565.18
7180,ORD-2028180,2023-05-15,2023-05-20,Standard Class,CUST-8180,Kavya Bala,Prime Member,India,Pune,Maharashtra,550648,East,PROD-10180,Books,Children,Children - HarperCollins India,28967.01,3,0.1,-83.03
7181,ORD-2028181,2022-02-26,2022-03-04,First Class,CUST-8181,Seher Srinivasan,Bulk Buyer,India,Bhopal,Madhya Pradesh,675833,West,PROD-10181,Home & Kitchen,Curtains,Curtains - Pigeon,21876.32,3,0.1,2668.18
7182,ORD-2028182,2023-04-23,2023-04-24,Standard Class,CUST-8182,Drishya Salvi,Bulk Buyer,India,Madurai,Tamil Nadu,24479,East,PROD-10182,Books,Children,Children - Rupa Publications,10913.98,4,0.2,-353.17
7183,ORD-2028183,2022-03-01,2022-03-05,Second Class,CUST-8183,Miraya Dugar,Regular Buyer,India,Bhopal,Madhya Pradesh,598310,South,PROD-10183,Beauty & Personal Care,Lipstick,Lipstick - Lakme,23488.4,4,0.1,996.45
7184,ORD-2028184,2022-07-28,2022-08-03,First Class,CUST-8184,Trisha Divan,Regular Buyer,India,New Delhi,Delhi,136773,East,PROD-10184,Sports & Fitness,Cricket Bat,Cricket Bat - Nivia,12352.58,3,0.1,-582.04
7185,ORD-2028185,2021-01-15,2021-01-18,Standard Class,CUST-8185,Samar Tara,Regular Buyer,India,Ahmedabad,Gujarat,299982,North,PROD-10185,Books,Comics,Comics - Penguin India,12959.88,3,0.1,-734.35
7186,ORD-2028186,2023-01-17,2023-01-23,First Class,CUST-8186,Kismat Sinha,Regular Buyer,India,Ahmedabad,Gujarat,946162,East,PROD-10186,Beauty & Personal Care,Perfume,Perfume - Lakme,2107.16,3,0.05,-104.87
7187,ORD-2028187,2022-07-25,2022-07-29,First Class,CUST-8187,Yashvi Dutta,Bulk Buyer,India,Ahmedabad,Gujarat,276007,West,PROD-10187,Sports & Fitness,Football,Football - SG,2764.88,1,0.1,301.27
7188,ORD-2028188,2022-11-12,2022-11-13,Standard Class,CUST-8188,Shlok Bhandari,Prime Member,India,Chennai,Tamil Nadu,655890,South,PROD-10188,Beauty & Personal Care,Perfume,Perfume - Mamaearth,4037.02,1,0.05,201.78
7189,ORD-2028189,2021-01-23,2021-01-27,First Class,CUST-8189,Amira Kibe,Bulk Buyer,India,Pune,Maharashtra,264147,South,PROD-10189,Sports & Fitness,Football,Football - Cosco,27209.2,2,0.1,2439.72
7190,ORD-2028190,2021-10-26,2021-10-27,Second Class,CUST-8190,Anya Uppal,Prime Member,India,Indore,Madhya Pradesh,232931,South,PROD-10190,Home & Kitchen,Mixer Grinder,Mixer Grinder - Pigeon,20478.22,1,0.05,1147.7
7191,ORD-2028191,2023-02-15,2023-02-17,Standard Class,CUST-8191,Ranbir Hayre,Prime Member,India,Surat,Gujarat,183665,North,PROD-10191,Home & Kitchen,Curtains,Curtains - Prestige,1188.06,4,0.0,168.32
7192,ORD-2028192,2021-08-25,2021-08-29,Standard Class,CUST-8192,Baiju Varty,Regular Buyer,India,Mumbai,Maharashtra,177069,West,PROD-10192,Books,Comics,Comics - S Chand,28070.3,1,0.0,3070.36
7193,ORD-2028193,2021-10-04,2021-10-09,Second Class,CUST-8193,Piya Kulkarni,Bulk Buyer,India,New Delhi,Delhi,7898,East,PROD-10193,Beauty & Personal Care,Face Wash,Face Wash - Himalaya,6076.63,4,0.2,862.73
7194,ORD-2028194,2023-05-03,2023-05-08,Second Class,CUST-8194,Anay Sarraf,Prime Member,India,Coimbatore,Tamil Nadu,183588,West,PROD-10194,Electronics,Power Bank,Power Bank - Realme,11941.17,2,0.2,1046.57
7195,ORD-2028195,2022-07-29,2022-08-02,First Class,CUST-8195,Yashvi Maharaj,Regular Buyer,India,Chennai,Tamil Nadu,20921,East,PROD-10195,Beauty & Personal Care,Shampoo,Shampoo - Dabur,21889.33,4,0.1,-78.98
7196,ORD-2028196,2023-06-03,2023-06-04,Same Day,CUST-8196,Yasmin Yogi,Bulk Buyer,India,Udaipur,Rajasthan,677790,East,PROD-10196,Home & Kitchen,Storage Box,Storage Box - Pigeon,28975.77,1,0.2,-2285.25
7197,ORD-2028197,2021-08-28,2021-08-29,First Class,CUST-8197,Taimur Bumb,Prime Member,India,Indore,Madhya Pradesh,387681,North,PROD-10197,Beauty & Personal Care,Shampoo,Shampoo - Patanjali,7027.08,3,0.05,292.08
7198,ORD-2028198,2022-12-26,2022-12-29,Standard Class,CUST-8198,Indrajit Shere,Bulk Buyer,India,Howrah,West Bengal,451072,South,PROD-10198,Home & Kitchen,Storage Box,Storage Box - Pigeon,26008.14,4,0.1,1220.87
7199,ORD-2028199,2022-01-14,2022-01-19,Second Class,CUST-8199,Kashvi Arora,Regular Buyer,India,Kolkata,West Bengal,432768,West,PROD-10199,Home & Kitchen,Bedsheet,Bedsheet - Pigeon,23096.74,4,0.05,-461.15
7200,ORD-2028200,2022-09-26,2022-10-02,Standard Class,CUST-8200,Hiran Karnik,Regular Buyer,India,Indore,Madhya Pradesh,297854,South,PROD-10200,Beauty & Personal Care,Shampoo,Shampoo - Patanjali,16478.27,1,0.2,-271.24
7201,ORD-2028201,2021-08-28,2021-09-01,Standard Class,CUST-8201,Priyansh Dhar,Bulk Buyer,India,Indore,Madhya Pradesh,553076,West,PROD-10201,Electronics,Smartphone,Smartphone - Realme,17728.29,2,0.2,-403.83
7202,ORD-2028202,2022-07-02,2022-07-05,Same Day,CUST-8202,Elakshi Subramanian,Prime Member,India,Lucknow,Uttar Pradesh,993865,North,PROD-10202,Books,Comics,Comics - Penguin India,1502.39,3,0.2,-125.19
7203,ORD-2028203,2022-07-27,2022-07-29,First Class,CUST-8203,Biju Borah,Bulk Buyer,India,Lucknow,Uttar Pradesh,804510,West,PROD-10203,Home & Kitchen,Storage Box,Storage Box - Hawkins,29495.65,4,0.0,93.7
7204,ORD-2028204,2023-01-26,2023-01-29,Same Day,CUST-8204,Tushar Bhavsar,Bulk Buyer,India,Kolkata,West Bengal,916176,North,PROD-10204,Home & Kitchen,Curtains,Curtains - Cello,14373.39,1,0.0,131.85
7205,ORD-2028205,2022-04-03,2022-04-07,Standard Class,CUST-8205,Abram Date,Bulk Buyer,India,Udaipur,Rajasthan,232409,East,PROD-10205,Sports & Fitness,Cricket Bat,Cricket Bat - HRX,22037.58,4,0.05,2621.92
7206,ORD-2028206,2022-12-16,2022-12-17,Standard Class,CUST-8206,Sana Devan,Prime Member,India,Kanpur,Uttar Pradesh,499120,West,PROD-10206,Sports & Fitness,Dumbbells,Dumbbells - Cosco,13429.86,3,0.05,-208.12
7207,ORD-2028207,2022-04-04,2022-04-09,Standard Class,CUST-8207,Sara Deshmukh,Bulk Buyer,India,Udaipur,Rajasthan,329728,South,PROD-10207,Home & Kitchen,Curtains,Curtains - Prestige,20701.0,4,0.0,2015.09
7208,ORD-2028208,2021-02-28,2021-03-04,Second Class,CUST-8208,Keya Issac,Prime Member,India,Bangalore,Karnataka,636182,South,PROD-10208,Home & Kitchen,Bedsheet,Bedsheet - Pigeon,23354.68,1,0.1,2400.93
7209,ORD-2028209,2023-04-11,2023-04-14,Same Day,CUST-8209,Ehsaan Mander,Prime Member,India,Hyderabad,Telangana,277871,North,PROD-10209,Beauty & Personal Care,Perfume,Perfume - Dabur,20875.44,1,0.05,2894.95
7210,ORD-2028210,2021-09-21,2021-09-27,Same Day,CUST-8210,Vidur Brahmbhatt,Bulk Buyer,India,Udaipur,Rajasthan,371876,East,PROD-10210,Electronics,Laptop,Laptop - Mi,28638.97,2,0.0,5367.99
7211,ORD-2028211,2023-01-31,2023-02-04,First Class,CUST-8211,Nishith Ramaswamy,Prime Member,India,Chennai,Tamil Nadu,142576,West,PROD-10211,Books,Fiction,Fiction - HarperCollins India,1510.26,1,0.05,82.32
7212,ORD-2028212,2021-10-27,2021-10-31,Second Class,CUST-8212,Emir Khare,Bulk Buyer,India,Hyderabad,Telangana,128851,East,PROD-10212,Sports & Fitness,Cricket Bat,Cricket Bat - Nivia,25547.67,1,0.1,-2432.47
7213,ORD-2028213,2022-12-03,2022-12-04,Standard Class,CUST-8213,Ishita Soman,Prime Member,India,New Delhi,Delhi,803421,East,PROD-10213,Sports & Fitness,Football,Football - Vector X,16866.9,3,0.05,-437.85
7214,ORD-2028214,2021-02-10,2021-02-12,Second Class,CUST-8214,Darshit Kala,Regular Buyer,India,Ahmedabad,Gujarat,496054,West,PROD-10214,Electronics,Laptop,Laptop - Noise,10569.62,4,0.1,498.84
7215,ORD-2028215,2023-01-23,2023-01-24,First Class,CUST-8215,Arhaan Sehgal,Prime Member,India,Nagpur,Maharashtra,973099,West,PROD-10215,Electronics,Power Bank,Power Bank - Realme,7703.83,1,0.2,-128.64
7216,ORD-2028216,2022-01-20,2022-01-22,Same Day,CUST-8216,Mehul Thakur,Regular Buyer,India,Kanpur,Uttar Pradesh,377346,East,PROD-10216,Beauty & Personal Care,Face Wash,Face Wash - Dabur,981.02,2,0.0,144.51
7217,ORD-2028217,2022-08-06,2022-08-09,Same Day,CUST-8217,Stuvan Gour,Prime Member,India,Hubli,Karnataka,220224,South,PROD-10217,Books,Comics,Comics - HarperCollins India,16219.76,3,0.1,427.5
7218,ORD-2028218,2021-01-04,2021-01-05,Same Day,CUST-8218,Anvi Mandal,Bulk Buyer,India,Jaipur,Rajasthan,62771,South,PROD-10218,Fashion,T-Shirt,T-Shirt - Pantaloons,3057.65,2,0.2,-135.3
7219,ORD-2028219,2022-02-28,2022-03-01,First Class,CUST-8219,Uthkarsh Goswami,Regular Buyer,India,Chennai,Tamil Nadu,817190,South,PROD-10219,Books,Comics,Comics - S Chand,19224.54,3,0.1,-1050.86
7220,ORD-2028220,2022-01-06,2022-01-10,First Class,CUST-8220,Manjari D’Alia,Bulk Buyer,India,Mumbai,Maharashtra,646141,East,PROD-10220,Electronics,Laptop,Laptop - Mi,26313.77,4,0.1,1742.93
7221,ORD-2028221,2022-01-06,2022-01-11,First Class,CUST-8221,Misha Shroff,Regular Buyer,India,Ahmedabad,Gujarat,118023,North,PROD-10221,Electronics,Earphones,Earphones - Samsung,783.44,4,0.0,41.82
7222,ORD-2028222,2021-12-09,2021-12-10,First Class,CUST-8222,Keya Dhawan,Prime Member,India,Hyderabad,Telangana,218512,West,PROD-10222,Fashion,Shoes,Shoes - Pantaloons,9773.5,2,0.1,-664.76
7223,ORD-2028223,2022-01-21,2022-01-26,Standard Class,CUST-8223,Indrans Bhat,Regular Buyer,India,New Delhi,Delhi,356949,West,PROD-10223,Sports & Fitness,Tennis Racquet,Tennis Racquet - SS,22502.36,2,0.0,973.38
7224,ORD-2028224,2021-03-12,2021-03-13,Standard Class,CUST-8224,Diya Deo,Bulk Buyer,India,Hyderabad,Telangana,931210,South,PROD-10224,Books,Exam Preparation,Exam Preparation - HarperCollins India,19190.99,2,0.1,2189.1
7225,ORD-2028225,2022-01-24,2022-01-25,Second Class,CUST-8225,Misha Sunder,Bulk Buyer,India,Hyderabad,Telangana,82608,North,PROD-10225,Sports & Fitness,Football,Football - Vector X,28759.11,2,0.1,1247.02
7226,ORD-2028226,2021-11-19,2021-11-21,Second Class,CUST-8226,Rasha Salvi,Prime Member,India,Ahmedabad,Gujarat,570520,North,PROD-10226,Home & Kitchen,Bedsheet,Bedsheet - Borosil,12726.22,4,0.2,910.54
7227,ORD-2028227,2022-04-30,2022-05-04,First Class,CUST-8227,Kiara Soni,Regular Buyer,India,Hyderabad,Telangana,844021,North,PROD-10227,Home & Kitchen,Bedsheet,Bedsheet - Borosil,26287.78,3,0.0,2964.01
7228,ORD-2028228,2023-05-16,2023-05-17,First Class,CUST-8228,Dhanuk Sama,Bulk Buyer,India,Chennai,Tamil Nadu,830219,East,PROD-10228,Home & Kitchen,Mixer Grinder,Mixer Grinder - Cello,1064.52,4,0.2,117.08
7229,ORD-2028229,2023-01-18,2023-01-21,Standard Class,CUST-8229,Azad Iyer,Regular Buyer,India,Coimbatore,Tamil Nadu,323179,North,PROD-10229,Electronics,Earphones,Earphones - Realme,27414.7,1,0.1,1052.15
7230,ORD-2028230,2021-11-02,2021-11-04,First Class,CUST-8230,Bhavin Rastogi,Regular Buyer,India,Ahmedabad,Gujarat,692883,North,PROD-10230,Fashion,Shoes,Shoes - Peter England,22386.65,4,0.2,-801.83
7231,ORD-2028231,2022-01-23,2022-01-25,Second Class,CUST-8231,Aaryahi Luthra,Regular Buyer,India,Bhopal,Madhya Pradesh,976374,South,PROD-10231,Electronics,Earphones,Earphones - Noise,28191.3,4,0.0,3101.87
7232,ORD-2028232,2021-01-13,2021-01-15,Standard Class,CUST-8232,Zeeshan Gara,Prime Member,India,New Delhi,Delhi,586355,West,PROD-10232,Beauty & Personal Care,Moisturizer,Moisturizer - Patanjali,27897.86,3,0.2,2565.42
7233,ORD-2028233,2023-05-08,2023-05-12,Same Day,CUST-8233,Rania Khurana,Regular Buyer,India,Bangalore,Karnataka,425836,South,PROD-10233,Beauty & Personal Care,Moisturizer,Moisturizer - Patanjali,23807.38,2,0.0,3173.46
7234,ORD-2028234,2021-06-17,2021-06-21,Same Day,CUST-8234,Renee Doctor,Prime Member,India,Kolkata,West Bengal,294838,South,PROD-10234,Books,Comics,Comics - Rupa Publications,8896.19,1,0.1,304.58
7235,ORD-2028235,2021-04-12,2021-04-16,Second Class,CUST-8235,Amani Ramesh,Bulk Buyer,India,Hyderabad,Telangana,85962,North,PROD-10235,Beauty & Personal Care,Lipstick,Lipstick - Himalaya,27954.75,1,0.05,3643.76
7236,ORD-2028236,2023-06-01,2023-06-07,Standard Class,CUST-8236,Jiya Ganguly,Regular Buyer,India,Bangalore,Karnataka,969460,South,PROD-10236,Home & Kitchen,Bedsheet,Bedsheet - Prestige,24083.63,3,0.0,2954.9
7237,ORD-2028237,2021-09-24,2021-09-29,Second Class,CUST-8237,Diya Lal,Regular Buyer,India,Howrah,West Bengal,108444,North,PROD-10237,Sports & Fitness,Tennis Racquet,Tennis Racquet - Cosco,16859.98,1,0.2,657.88
7238,ORD-2028238,2021-10-18,2021-10-20,Second Class,CUST-8238,Chirag Chokshi,Prime Member,India,Hyderabad,Telangana,938613,South,PROD-10238,Books,Comics,Comics - Rupa Publications,9300.04,1,0.0,1075.47
7239,ORD-2028239,2022-04-15,2022-04-21,Same Day,CUST-8239,Lakshay Sane,Prime Member,India,Coimbatore,Tamil Nadu,418573,North,PROD-10239,Beauty & Personal Care,Face Wash,Face Wash - Biotique,6621.82,4,0.2,914.35
7240,ORD-2028240,2021-09-10,2021-09-13,Second Class,CUST-8240,Drishya Sharma,Prime Member,India,Hyderabad,Telangana,149032,West,PROD-10240,Fashion,Saree,Saree - Max,10532.98,4,0.1,1219.72
7241,ORD-2028241,2021-05-20,2021-05-24,Standard Class,CUST-8241,Ryan Mann,Bulk Buyer,India,Indore,Madhya Pradesh,968949,West,PROD-10241,Electronics,Earphones,Earphones - OnePlus,12134.46,3,0.2,470.29
7242,ORD-2028242,2022-07-29,2022-08-02,Standard Class,CUST-8242,Shaan Karnik,Regular Buyer,India,New Delhi,Delhi,176250,North,PROD-10242,Beauty & Personal Care,Face Wash,Face Wash - Biotique,4417.52,1,0.1,311.18
7243,ORD-2028243,2021-11-03,2021-11-05,Second Class,CUST-8243,Aayush Shah,Prime Member,India,New Delhi,Delhi,363752,South,PROD-10243,Home & Kitchen,Curtains,Curtains - Pigeon,18198.24,4,0.1,373.36
7244,ORD-2028244,2023-06-07,2023-06-12,First Class,CUST-8244,Tiya Karnik,Bulk Buyer,India,Howrah,West Bengal,288101,West,PROD-10244,Books,Comics,Comics - Penguin India,11840.89,4,0.2,-425.02
7245,ORD-2028245,2021-05-20,2021-05-26,Same Day,CUST-8245,Kimaya Ravel,Regular Buyer,India,Bangalore,Karnataka,806817,East,PROD-10245,Fashion,T-Shirt,T-Shirt - W for Woman,24585.9,2,0.1,1009.88
7246,ORD-2028246,2021-06-10,2021-06-12,Second Class,CUST-8246,Aarav Dugal,Regular Buyer,India,New Delhi,Delhi,94068,East,PROD-10246,Fashion,T-Shirt,T-Shirt - FabIndia,4028.58,1,0.2,223.51
7247,ORD-2028247,2021-08-13,2021-08-16,Standard Class,CUST-8247,Nishith Solanki,Prime Member,India,Bangalore,Karnataka,580038,North,PROD-10247,Fashion,Jeans,Jeans - Max,29103.08,4,0.05,-928.67
7248,ORD-2028248,2021-01-17,2021-01-22,Same Day,CUST-8248,Fateh Sama,Bulk Buyer,India,Udaipur,Rajasthan,464005,East,PROD-10248,Home & Kitchen,Mixer Grinder,Mixer Grinder - Cello,1113.34,4,0.1,84.39
7249,ORD-2028249,2023-05-08,2023-05-12,First Class,CUST-8249,Himmat Goswami,Bulk Buyer,India,Howrah,West Bengal,177705,North,PROD-10249,Beauty & Personal Care,Face Wash,Face Wash - Dabur,12560.96,1,0.1,1350.11
7250,ORD-2028250,2023-04-13,2023-04-17,First Class,CUST-8250,Aaryahi Dewan,Regular Buyer,India,Indore,Madhya Pradesh,877194,East,PROD-10250,Beauty & Personal Care,Shampoo,Shampoo - Lakme,11398.37,4,0.1,911.58
7251,ORD-2028251,2021-05-31,2021-06-01,Second Class,CUST-8251,Anika Sundaram,Prime Member,India,Chennai,Tamil Nadu,6843,North,PROD-10251,Sports & Fitness,Football,Football - HRX,23144.94,2,0.05,2950.05
7252,ORD-2028252,2022-07-10,2022-07-14,Second Class,CUST-8252,Kashvi Balay,Bulk Buyer,India,Kanpur,Uttar Pradesh,982454,North,PROD-10252,Fashion,Jeans,Jeans - W for Woman,4565.38,4,0.2,84.61
7253,ORD-2028253,2022-10-24,2022-10-27,Second Class,CUST-8253,Amira Dhingra,Regular Buyer,India,Howrah,West Bengal,820847,South,PROD-10253,Books,Biography,Biography - Penguin India,29046.62,4,0.1,-313.53
